speciesKey	scientificName	rank	taxonomicStatus	includes
5103121	Ancylis laetana (Fabricius, 1775)	SPECIES	ACCEPTED	5103121: Ancylis laetana (Fabricius, 1775)
5103176	Ancylis badiana (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	5103176: Ancylis badiana (Denis & Schiffermuller, 1775)
5103185	Ancylis mitterbacheriana (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	5103185: Ancylis mitterbacheriana (Denis & Schiffermuller, 1775) | 10592261: BOLD:AAB7371
5103421	Eucosma hohenwartiana (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	5103421: Eucosma hohenwartiana (Denis & Schiffermuller, 1775)
5103948	Eucosma conterminana (Guenee, 1845)	SPECIES	ACCEPTED	5103948: Eucosma conterminana (Guenee, 1845)
5104442	Tortrix viridana Linnaeus, 1758	SPECIES	ACCEPTED	5104442: Tortrix viridana Linnaeus, 1758
5104558	Paramesia gnomana (Clerck, 1759)	SPECIES	ACCEPTED	5104558: Paramesia gnomana (Clerck, 1759)
5104748	Cameraria gaultheriella (Walsingham, 1889)	SPECIES	ACCEPTED	5104748: Cameraria gaultheriella (Walsingham, 1889)
5104759	Euspilapteryx auroguttella Stephens, 1835	SPECIES	ACCEPTED	5104759: Euspilapteryx auroguttella Stephens, 1835 | 9869846: BOLD:AAD7434
5104772	Caloptilia betulicola (M.Hering, 1928)	SPECIES	ACCEPTED	5104772: Caloptilia betulicola (M.Hering, 1928) | 10541273: BOLD:AAE3420
5104781	Caloptilia rufipennella (Hubner, 1796)	SPECIES	ACCEPTED	5104781: Caloptilia rufipennella (Hubner, 1796) | 10230518: BOLD:AAE3419
5104903	Caloptilia azaleella (Brants, 1913)	SPECIES	ACCEPTED	5104903: Caloptilia azaleella (Brants, 1913) | 9986312: BOLD:AAD6054
5104940	Caloptilia alchimiella (Scopoli, 1763)	SPECIES	ACCEPTED	5104940: Caloptilia alchimiella (Scopoli, 1763) | 10381689: BOLD:AAD2588
5105000	Caloptilia fribergensis (Fritzsche, 1871)	SPECIES	ACCEPTED	5105000: Caloptilia fribergensis (Fritzsche, 1871)
5105106	Caloptilia cuculipennella (Hubner, 1796)	SPECIES	ACCEPTED	5105106: Caloptilia cuculipennella (Hubner, 1796) | 10145227: BOLD:AAF8193
5105158	Caloptilia elongella (Linnaeus, 1761)	SPECIES	ACCEPTED	5105158: Caloptilia elongella (Linnaeus, 1761) | 10057349: BOLD:AAE3456
5105339	Apoda limacodes (Hufnagel, 1766)	SPECIES	ACCEPTED	5105339: Apoda limacodes (Hufnagel, 1766)
5107219	Zygaena filipendulae (Linnaeus, 1758)	SPECIES	ACCEPTED	5107219: Zygaena filipendulae (Linnaeus, 1758)
5107644	Zygaena viciae (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	5107644: Zygaena viciae (Denis & Schiffermuller, 1775)
5108665	Callopistria floridensis Guenée, 1852	SPECIES	ACCEPTED	5108665: Callopistria floridensis Guenée, 1852
5109498	Cucullia chamomillae (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	5109498: Cucullia chamomillae (Denis & Schiffermuller, 1775)
5109523	Cucullia umbratica (Linnaeus, 1758)	SPECIES	ACCEPTED	5109523: Cucullia umbratica (Linnaeus, 1758)
5109661	Cucullia verbasci (Linnaeus, 1758)	SPECIES	ACCEPTED	5109661: Cucullia verbasci (Linnaeus, 1758)
5109748	Cucullia scrophulariae (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	5109748: Cucullia scrophulariae (Denis & Schiffermuller, 1775)
5110885	Cerastis rubricosa (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	5110885: Cerastis rubricosa (Denis & Schiffermuller, 1775)
5111323	Leucania obsoleta Howes, 1906	SPECIES	ACCEPTED	5111323: Leucania obsoleta Howes, 1906
5111574	Leucania comma (Linnaeus, 1761)	SPECIES	ACCEPTED	5111574: Leucania comma (Linnaeus, 1761)
5112283	Xestia xanthographa (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	5112283: Xestia xanthographa (Denis & Schiffermuller, 1775)
5112291	Xestia baja (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	5112291: Xestia baja (Denis & Schiffermuller, 1775)
5113036	Schrankia costaestrigalis (Stephens, 1834)	SPECIES	ACCEPTED	5113036: Schrankia costaestrigalis (Stephens, 1834)
5113078	Herminia grisealis (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	5113078: Herminia grisealis (Denis & Schiffermuller, 1775)
5113597	Cryphia muralis Forster, 1771	SPECIES	ACCEPTED	5113597: Cryphia muralis Forster, 1771
5113621	Cryphia domestica Hufnagel, 1766	SPECIES	ACCEPTED	5113621: Cryphia domestica Hufnagel, 1766
5114198	Colocasia coryli (Linnaeus, 1758)	SPECIES	ACCEPTED	5114198: Colocasia coryli (Linnaeus, 1758)
5114327	Nycteola revayana (Scopoli, 1772)	SPECIES	ACCEPTED	5114327: Nycteola revayana (Scopoli, 1772)
5115771	Lithosia quadra (Linnaeus, 1758)	SPECIES	ACCEPTED	5115771: Lithosia quadra (Linnaeus, 1758)
5115777	Tyria jacobaeae (Linnaeus, 1758)	SPECIES	ACCEPTED	5115777: Tyria jacobaeae (Linnaeus, 1758)
5115818	Arctia villica (Linnaeus, 1758)	SPECIES	ACCEPTED	5115818: Arctia villica (Linnaeus, 1758)
5115874	Arctia caja (Linnaeus, 1758)	SPECIES	ACCEPTED	5115874: Arctia caja (Linnaeus, 1758)
5116475	Setina irrorella (Linnaeus, 1758)	SPECIES	ACCEPTED	5116475: Setina irrorella (Linnaeus, 1758)
5116609	Eilema complana (Linnaeus, 1758)	SPECIES	ACCEPTED	5116609: Eilema complana (Linnaeus, 1758)
5116620	Eilema lurideola (Zincken, 1817)	SPECIES	ACCEPTED	5116620: Eilema lurideola (Zincken, 1817)
5116698	Eilema caniola (Hubner, 1808)	SPECIES	ACCEPTED	5116698: Eilema caniola (Hubner, 1808)
5116850	Eilema depressa (Esper, 1787)	SPECIES	ACCEPTED	5116850: Eilema depressa (Esper, 1787)
5117089	Eilema sororcula (Hufnagel, 1766)	SPECIES	ACCEPTED	5117089: Eilema sororcula (Hufnagel, 1766) | 9948076: Lithosia sororcula (Hufnagel, 1766)
5117189	Coscinia cribraria (Linnaeus, 1758)	SPECIES	ACCEPTED	5117189: Coscinia cribraria (Linnaeus, 1758)
5117399	Pelosia obtusa (Herrich-Schaffer, 1852)	SPECIES	ACCEPTED	5117399: Pelosia obtusa (Herrich-Schaffer, 1852)
5117400	Pelosia muscerda (Hufnagel, 1766)	SPECIES	ACCEPTED	5117400: Pelosia muscerda (Hufnagel, 1766)
5118892	Drymonia ruficornis (Hufnagel, 1766)	SPECIES	ACCEPTED	5118892: Drymonia ruficornis (Hufnagel, 1766)
5118896	Drymonia dodonaea (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	5118896: Drymonia dodonaea (Denis & Schiffermuller, 1775)
5118904	Drymonia obliterata (Esper, 1785)	SPECIES	ACCEPTED	5118904: Drymonia obliterata (Esper, 1785)
5118996	Stauropus fagi (Linnaeus, 1758)	SPECIES	ACCEPTED	5118996: Stauropus fagi (Linnaeus, 1758)
5119143	Ptilophora plumigera (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	5119143: Ptilophora plumigera (Denis & Schiffermuller, 1775)
5119245	Phalera bucephala (Linnaeus, 1758)	SPECIES	ACCEPTED	5119245: Phalera bucephala (Linnaeus, 1758)
5121040	Coleophora salicorniae Heinemann & Wocke, 1877	SPECIES	ACCEPTED	5121040: Coleophora salicorniae Heinemann & Wocke, 1877
5122293	Pachythelia villosella (Ochsenheimer, 1810)	SPECIES	ACCEPTED	5122293: Pachythelia villosella (Ochsenheimer, 1810)
5123221	Pterophorus pentadactyla (Linnaeus, 1758)	SPECIES	ACCEPTED	5123221: Pterophorus pentadactyla (Linnaeus, 1758)
5123339	Tebenna micalis (Mann, 1857)	SPECIES	ACCEPTED	5123339: Tebenna micalis (Mann, 1857)
5123461	Anthophila fabriciana (Linnaeus, 1767)	SPECIES	ACCEPTED	5123461: Anthophila fabriciana (Linnaeus, 1767) | 10482113: BOLD:AAC8582
5123922	Mimas tiliae (Linnaeus, 1758)	SPECIES	ACCEPTED	5123922: Mimas tiliae (Linnaeus, 1758)
5124007	Laothoe populi (Linnaeus, 1758)	SPECIES	ACCEPTED	5124007: Laothoe populi (Linnaeus, 1758)
5124143	Sphinx ligustri Linnaeus, 1758	SPECIES	ACCEPTED	5124143: Sphinx ligustri Linnaeus, 1758
5124233	Sphinx pinastri Linnaeus, 1758	SPECIES	ACCEPTED	5124233: Sphinx pinastri Linnaeus, 1758 | 7524416: Hyloicus pinastri (Linnaeus, 1758)
5124716	Attacus atlas Linnaeus, 1758	SPECIES	ACCEPTED	5124716: Attacus atlas Linnaeus, 1758
5124911	Aglia tau (Linnaeus, 1758)	SPECIES	ACCEPTED	5124911: Aglia tau (Linnaeus, 1758)
5125689	Endotricha flammealis (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	5125689: Endotricha flammealis (Denis & Schiffermuller, 1775)
5126052	Homoeosoma sinuella (Fabricius, 1794)	SPECIES	ACCEPTED	5126052: Homoeosoma sinuella (Fabricius, 1794)
5126517	Desmia funeralis Hübner	SPECIES	ACCEPTED	5126517: Desmia funeralis Hübner
5126675	Anania funebris (Strom, 1768)	SPECIES	ACCEPTED	5126675: Anania funebris (Strom, 1768) | 7680212: Pyrausta funebris (Ström, 1768)
5126680	Anania verbascalis (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	5126680: Anania verbascalis (Denis & Schiffermuller, 1775)
5127140	Phlyctaenia coronata Hüfnagel, 1767	SPECIES	DOUBTFUL	5127140: Phlyctaenia coronata Hüfnagel, 1767
5128034	Dryas iulia Fabricius, 1775	SPECIES	ACCEPTED	5128034: Dryas iulia Fabricius, 1775
5129588	Cynthia cardui Linnaeus, 1758	SPECIES	DOUBTFUL	5129588: Cynthia cardui Linnaeus, 1758
5130444	Junonia iphita Cramer, 1782	SPECIES	ACCEPTED	5130444: Junonia iphita Cramer, 1782
5130677	Nymphalis io Linnaeus, 1758	SPECIES	ACCEPTED	5130677: Nymphalis io Linnaeus, 1758
5130682	Nymphalis antiopa (Linnaeus, 1758)	SPECIES	ACCEPTED	5130682: Nymphalis antiopa (Linnaeus, 1758)
5131910	Apatura iris (Linnaeus, 1758)	SPECIES	ACCEPTED	5131910: Apatura iris (Linnaeus, 1758)
5132183	Limenitis populi (Linnaeus, 1758)	SPECIES	ACCEPTED	5132183: Limenitis populi (Linnaeus, 1758)
5134680	Erebia medusa (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	5134680: Erebia medusa (Denis & Schiffermuller, 1775)
5134682	Erebia ligea (Linnaeus, 1758)	SPECIES	ACCEPTED	5134682: Erebia ligea (Linnaeus, 1758)
5134882	Erebia pluto (de Prunner, 1798)	SPECIES	ACCEPTED	5134882: Erebia pluto (de Prunner, 1798)
5135513	Maniola jurtina (Linnaeus, 1758)	SPECIES	ACCEPTED	5135513: Maniola jurtina (Linnaeus, 1758) | 10552425: BOLD:AAA7785
5137578	Colias erate (Esper, 1805)	SPECIES	ACCEPTED	5137578: Colias erate (Esper, 1805)
5137582	Colias palaeno (Linnaeus, 1761)	SPECIES	ACCEPTED	5137582: Colias palaeno (Linnaeus, 1761)
5137612	Colias croceus (Fourcroy, 1785)	SPECIES	ACCEPTED	5137612: Colias croceus (Fourcroy, 1785)
5137700	Colias gigantea Strecker, 1900	SPECIES	ACCEPTED	5137700: Colias gigantea Strecker, 1900
5137706	Colias hyale (Linnaeus, 1758)	SPECIES	ACCEPTED	5137706: Colias hyale (Linnaeus, 1758)
5137903	Leptidea sinapis (Linnaeus, 1758)	SPECIES	ACCEPTED	5137903: Leptidea sinapis (Linnaeus, 1758) | 10431002: BOLD:AAA6298
5137915	Leptidea reali Reissinger, 1990	SPECIES	ACCEPTED	5137915: Leptidea reali Reissinger, 1990
5138561	Plebejus argus (Linnaeus, 1758)	SPECIES	ACCEPTED	5138561: Plebejus argus (Linnaeus, 1758)
5138681	Nordmannia ilicis (Esper, 1779)	SPECIES	ACCEPTED	5138681: Nordmannia ilicis (Esper, 1779)
5139156	Cyaniris semiargus (Rottemburg, 1775)	SPECIES	ACCEPTED	5139156: Cyaniris semiargus (Rottemburg, 1775) | 5883560: Polyommatus semiargus (Rottemburg, 1775)
5140214	Polyommatus icarus (Rottemburg, 1775)	SPECIES	ACCEPTED	5140214: Polyommatus icarus (Rottemburg, 1775)
5140311	Polyommatus dorylas (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	5140311: Polyommatus dorylas (Denis & Schiffermuller, 1775)
5141493	Sesia apiformis (Clerck, 1759)	SPECIES	ACCEPTED	5141493: Sesia apiformis (Clerck, 1759)
5141501	Sesia bembeciformis (Hubner, 1806)	SPECIES	ACCEPTED	5141501: Sesia bembeciformis (Hubner, 1806) | 9888792: BOLD:AAE1768
5141677	Heteropterus morpheus (Pallas, 1771)	SPECIES	ACCEPTED	5141677: Heteropterus morpheus (Pallas, 1771)
5142234	Hesperia colorado (Scudder, 1874)	SPECIES	ACCEPTED	5715074: Hesperia colorado harpalus (W.H.Edwards, 1881)
5142282	Hesperia comma (Linnaeus, 1758)	SPECIES	ACCEPTED	5142282: Hesperia comma (Linnaeus, 1758)
5142870	Thyatira batis (Linnaeus, 1758)	SPECIES	ACCEPTED	5142870: Thyatira batis (Linnaeus, 1758)
5143048	Tethea ocularis (Linnaeus, 1767)	SPECIES	ACCEPTED	5143048: Tethea ocularis (Linnaeus, 1767)
5143129	Drepana falcataria (Linnaeus, 1758)	SPECIES	ACCEPTED	5143129: Drepana falcataria (Linnaeus, 1758)
5143147	Drepana curvatula (Borkhausen, 1790)	SPECIES	ACCEPTED	5143147: Drepana curvatula (Borkhausen, 1790)
5143380	Alcis repandata (Linnaeus, 1758)	SPECIES	ACCEPTED	5143380: Alcis repandata (Linnaeus, 1758)
5143651	Hylaea fasciaria (Linnaeus, 1758)	SPECIES	ACCEPTED	5143651: Hylaea fasciaria (Linnaeus, 1758)
5143675	Cabera exanthemata (Scopoli, 1763)	SPECIES	ACCEPTED	5143675: Cabera exanthemata (Scopoli, 1763)
5143697	Cabera pusaria (Linnaeus, 1758)	SPECIES	ACCEPTED	5143697: Cabera pusaria (Linnaeus, 1758)
5143947	Alsophila aescularia (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	5143947: Alsophila aescularia (Denis & Schiffermuller, 1775)
5144190	Mesoleuca albicillata (Linnaeus, 1758)	SPECIES	ACCEPTED	5144190: Mesoleuca albicillata (Linnaeus, 1758)
5144426	Lobophora halterata (Hufnagel, 1767)	SPECIES	ACCEPTED	5144426: Lobophora halterata (Hufnagel, 1767)
5144534	Geometra papilionaria (Linnaeus, 1758)	SPECIES	ACCEPTED	5144534: Geometra papilionaria (Linnaeus, 1758)
5144543	Siona lineata (Scopoli, 1763)	SPECIES	ACCEPTED	5144543: Siona lineata (Scopoli, 1763)
5144900	Scopula marginepunctata (Goeze, 1781)	SPECIES	ACCEPTED	5144900: Scopula marginepunctata (Goeze, 1781)
5145009	Scopula immutata (Linnaeus, 1758)	SPECIES	ACCEPTED	5145009: Scopula immutata (Linnaeus, 1758)
5145409	Scopula floslactata (Haworth, 1809)	SPECIES	ACCEPTED	5145409: Scopula floslactata (Haworth, 1809)
5146342	Hydrelia sylvata (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	5146342: Hydrelia sylvata (Denis & Schiffermuller, 1775)
5146412	Plemyria rubiginata (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	5146412: Plemyria rubiginata (Denis & Schiffermuller, 1775)
5146559	Idaea aversata (Linnaeus, 1758)	SPECIES	ACCEPTED	5146559: Idaea aversata (Linnaeus, 1758)
5146677	Idaea dimidiata (Hufnagel, 1767)	SPECIES	ACCEPTED	5146677: Idaea dimidiata (Hufnagel, 1767)
5146961	Idaea biselata (Hufnagel, 1767)	SPECIES	ACCEPTED	5146961: Idaea biselata (Hufnagel, 1767)
5147039	Idaea seriata (Schrank, 1802)	SPECIES	ACCEPTED	5147039: Idaea seriata (Schrank, 1802)
5147062	Idaea muricata (Hufnagel, 1767)	SPECIES	ACCEPTED	9465470: Acidalia muricata (Hufnagel, 1767)
5147150	Idaea inquinata (Scopoli, 1763)	SPECIES	ACCEPTED	5147150: Idaea inquinata (Scopoli, 1763)
5147155	Idaea litigiosaria (Boisduval, 1840)	SPECIES	ACCEPTED	5147155: Idaea litigiosaria (Boisduval, 1840)
5147193	Idaea fuscovenosa (Goeze, 1781)	SPECIES	ACCEPTED	5147193: Idaea fuscovenosa (Goeze, 1781)
5147245	Idaea emarginata (Linnaeus, 1758)	SPECIES	ACCEPTED	5147245: Idaea emarginata (Linnaeus, 1758)
5147478	Idaea rusticata (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	5147478: Idaea rusticata (Denis & Schiffermuller, 1775)
5147638	Trichopteryx polycommata (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	5147638: Trichopteryx polycommata (Denis & Schiffermuller, 1775)
5147681	Lycia hirtaria (Clerck, 1759)	SPECIES	ACCEPTED	5147681: Lycia hirtaria (Clerck, 1759)
5148247	Theria rupicapraria (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	9455312: Hibernia rupicapraria (Denis & Schiffermüller, 1775)
5148286	Pelurga comitata (Linnaeus, 1758)	SPECIES	ACCEPTED	5148286: Pelurga comitata (Linnaeus, 1758)
5148319	Oporinia autumnata Borkhausen, 1794	SPECIES	ACCEPTED	5148319: Oporinia autumnata Borkhausen, 1794
5148394	Thera vetustata (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	5148394: Thera vetustata (Denis & Schiffermuller, 1775)
5148436	Thera variata (Denis & Schiffermuller, 1775)	SPECIES	ACCEPTED	5148436: Thera variata (Denis & Schiffermuller, 1775)
5148473	Thera firmata Hübner, 1819/22	SPECIES	ACCEPTED	5148473: Thera firmata Hübner, 1819/22
5148487	Thera obeliscata (Hubner, 1787)	SPECIES	ACCEPTED	5148487: Thera obeliscata (Hubner, 1787)
5149438	Lomaspilis marginata (Linnaeus, 1758)	SPECIES	ACCEPTED	5149438: Lomaspilis marginata (Linnaeus, 1758)
5149665	Cyclophora punctaria (Linnaeus, 1758)	SPECIES	ACCEPTED	5149665: Cyclophora punctaria (Linnaeus, 1758)
5149746	Cyclophora albipunctata (Hufnagel, 1767)	SPECIES	ACCEPTED	5149746: Cyclophora albipunctata (Hufnagel, 1767)
5149839	Stegania trimaculata (de Villers, 1789)	SPECIES	ACCEPTED	5149839: Stegania trimaculata (de Villers, 1789)
5151589	Blatta orientalis Linnaeus, 1758	SPECIES	ACCEPTED	5151589: Blatta orientalis Linnaeus, 1758
5151773	Taeniopteryx nebulosa (Linnaeus, 1758)	SPECIES	ACCEPTED	5151773: Taeniopteryx nebulosa (Linnaeus, 1758)
5152227	Perla marginata (Panzer, 1799)	SPECIES	ACCEPTED	5152227: Perla marginata (Panzer, 1799)
5152271	Perla burmeisteriana Claassen, 1936	SPECIES	ACCEPTED	5152271: Perla burmeisteriana Claassen, 1936
5152382	Xanthostigma xanthostigma (Schummel, 1832)	SPECIES	ACCEPTED	5152382: Xanthostigma xanthostigma (Schummel, 1832)
5152421	Phaeostigma notatum (Fabricius, 1781)	SPECIES	ACCEPTED	5152421: Phaeostigma notatum (Fabricius, 1781)
5152456	Nepa cinerea Linnaeus, 1758	SPECIES	ACCEPTED	5152456: Nepa cinerea Linnaeus, 1758
5152464	Ranatra linearis (Linnaeus, 1758)	SPECIES	ACCEPTED	5152464: Ranatra linearis (Linnaeus, 1758)
5152536	Gastrodes abietum E.Bergroth, 1914	SPECIES	ACCEPTED	5152536: Gastrodes abietum E.Bergroth, 1914
5152546	Metacanthus elegans A.Costa, 1847	SPECIES	ACCEPTED	5152546: Metacanthus elegans A.Costa, 1847
5152721	Tuponia mixticolor (A.Costa, 1862)	SPECIES	ACCEPTED	5152721: Tuponia mixticolor (A.Costa, 1862)
5152732	Oncotylus viridiflavus (Goeze, 1778)	SPECIES	ACCEPTED	5152732: Oncotylus viridiflavus (Goeze, 1778)
5152740	Halticus apterus (Linnaeus, 1758)	SPECIES	ACCEPTED	5152740: Halticus apterus (Linnaeus, 1758)
5152784	Pilophorus confusus (Kirschbaum, 1856)	SPECIES	ACCEPTED	5152784: Pilophorus confusus (Kirschbaum, 1856)
5152788	Pilophorus perplexus Douglas & Scott, 1875	SPECIES	ACCEPTED	5152788: Pilophorus perplexus Douglas & Scott, 1875
5152867	Plagiognathus chrysanthemi (Wolff, 1804)	SPECIES	ACCEPTED	5152867: Plagiognathus chrysanthemi (Wolff, 1804)
5152968	Plagiognathus arbustorum (Fabricius, 1794)	SPECIES	ACCEPTED	5152968: Plagiognathus arbustorum (Fabricius, 1794)
5153002	Campyloneura virgula (Herrich-Schaeffer, 1835)	SPECIES	ACCEPTED	5153002: Campyloneura virgula (Herrich-Schaeffer, 1835)
5153186	Psylla alni (Linnaeus, 1758)	SPECIES	ACCEPTED	5153186: Psylla alni (Linnaeus, 1758)
5153213	Psylla buxi (Linnaeus, 1758)	SPECIES	ACCEPTED	5153213: Psylla buxi (Linnaeus, 1758) | 5986347: Spanioneura buxi (Linnaeus, 1758)
5153591	Trioza centranthi (Vallot, 1829)	SPECIES	ACCEPTED	5153591: Trioza centranthi (Vallot, 1829)
5153687	Trioza velutina Foerster, 1848	SPECIES	ACCEPTED	5153687: Trioza velutina Foerster, 1848
5153693	Trioza rhamni (Schrank, 1801)	SPECIES	ACCEPTED	5153693: Trioza rhamni (Schrank, 1801)
5153706	Trioza remota Foerster, 1848	SPECIES	ACCEPTED	5153706: Trioza remota Foerster, 1848
5153733	Trioza cerastii (Linnaeus, 1758)	SPECIES	ACCEPTED	5153733: Trioza cerastii (Linnaeus, 1758)
5153832	Trioza flavipennis Foerster, 1848	SPECIES	ACCEPTED	5153832: Trioza flavipennis Foerster, 1848
5154105	Gerris lacustris (Linnaeus, 1758)	SPECIES	ACCEPTED	5154105: Gerris lacustris (Linnaeus, 1758)
5154481	Stictocephala bisonia Kopp & Yonke, 1977	SPECIES	ACCEPTED	5154481: Stictocephala bisonia Kopp & Yonke, 1977
5154811	Deltocephalus pulicaris Fallén, 1806	SPECIES	ACCEPTED	5154811: Deltocephalus pulicaris Fallén, 1806
5154882	Athysanus argentarius Metcalf, 1955	SPECIES	ACCEPTED	5154882: Athysanus argentarius Metcalf, 1955
5154891	Euscelis distinguendus Kirschbaum, 1858	SPECIES	ACCEPTED	5154891: Euscelis distinguendus Kirschbaum, 1858
5155444	Acrogonia pustulata (Fabricius, 1803)	SPECIES	ACCEPTED	2044166: Balclutha punctata Fabricius, 1775
5155632	Grypotes puncticollis Herrich-Schaeffer, 1834	SPECIES	ACCEPTED	5155632: Grypotes puncticollis Herrich-Schaeffer, 1834
5155954	Phylloxera quercus Boyer de Fonscolombe, 1834	SPECIES	ACCEPTED	5155954: Phylloxera quercus Boyer de Fonscolombe, 1834
5155998	Phylloxera glabra (von Heyden, 1837)	SPECIES	ACCEPTED	5155998: Phylloxera glabra (von Heyden, 1837)
5156063	Corixa punctata (Illiger, 1807)	SPECIES	ACCEPTED	5156063: Corixa punctata (Illiger, 1807)
5156064	Corixa affinis Leach, 1817	SPECIES	ACCEPTED	5156064: Corixa affinis Leach, 1817
5156065	Corixa panzeri Fieber, 1848	SPECIES	ACCEPTED	5156065: Corixa panzeri Fieber, 1848
5156066	Corixa dentipes Thomson, 1869	SPECIES	ACCEPTED	5156066: Corixa dentipes Thomson, 1869
5156102	Leptoglossus occidentalis Heidemann, 1910	SPECIES	ACCEPTED	5156102: Leptoglossus occidentalis Heidemann, 1910
5156582	Criomorphus albomarginatus Curtis, 1833	SPECIES	ACCEPTED	5156582: Criomorphus albomarginatus Curtis, 1833
5156706	Delphacodes forcipata (Boheman, 1847)	SPECIES	ACCEPTED	2056759: Javesella forcipata (Boheman, 1847)
5156807	Delphacodes leptosoma (Flor, 1861)	SPECIES	ACCEPTED	2056661: Florodelphax leptosoma (Flor, 1861)
5156878	Delphacodes fairmairei (Perris, 1857)	SPECIES	ACCEPTED	2056866: Muellerianella fairmairei (Perris, 1857) | 2056867: Muellerianella extrusa (Scott, 1871)
5156897	Delphacodes exigua (Boheman, 1847)	SPECIES	ACCEPTED	2056277: Kosswigianella exigua (Boheman, 1847)
5156988	Delphacodes lugubrina (Boheman, 1847)	SPECIES	ACCEPTED	2056596: Struebingianella lugubrina (Boheman, 1847)
5157000	Ditropis pteridis (Spinola, 1839)	SPECIES	ACCEPTED	5157000: Ditropis pteridis (Spinola, 1839)
5158773	Tetraneura ulmi (Linnaeus, 1758)	SPECIES	ACCEPTED	5158773: Tetraneura ulmi (Linnaeus, 1758)
5158783	Tetraneura caerulescens (Passerini, 1856)	SPECIES	ACCEPTED	5158783: Tetraneura caerulescens (Passerini, 1856)
5158788	Tetraneura nigriabdominalis (Sasaki, 1899)	SPECIES	ACCEPTED	5158788: Tetraneura nigriabdominalis (Sasaki, 1899)
5158923	Trama rara Mordvilko, 1908	SPECIES	ACCEPTED	5158923: Trama rara Mordvilko, 1908
5158960	Microlophium carnosum (Buckton, 1876)	SPECIES	ACCEPTED	5158960: Microlophium carnosum (Buckton, 1876)
5159020	Hayhurstia atriplicis (Linnaeus, 1761)	SPECIES	ACCEPTED	5159020: Hayhurstia atriplicis (Linnaeus, 1761)
5159065	Myzocallis coryli (Goeze, 1778)	SPECIES	ACCEPTED	5159065: Myzocallis coryli (Goeze, 1778)
5159067	Myzocallis carpini (Koch & C.L., 1855)	SPECIES	ACCEPTED	5159067: Myzocallis carpini (Koch & C.L., 1855)
5159088	Myzocallis castanicola Baker & A.C., 1917	SPECIES	ACCEPTED	5159088: Myzocallis castanicola Baker & A.C., 1917
5159251	Cinara pineti (Fabricius, 1781)	SPECIES	ACCEPTED	2074619: Schizolachnus pineti (Fabricius, 1781)
5159701	Brachycolus cerastii (Kaltenbach, 1846)	SPECIES	ACCEPTED	5159701: Brachycolus cerastii (Kaltenbach, 1846)
5159703	Brachycolus cucubali (Passerini, 1863)	SPECIES	ACCEPTED	5159703: Brachycolus cucubali (Passerini, 1863)
5159705	Brachycolus stellariae (Hardy, 1850)	SPECIES	ACCEPTED	5159705: Brachycolus stellariae (Hardy, 1850)
5160015	Picromerus bidens (Linnaeus, 1758)	SPECIES	ACCEPTED	5160015: Picromerus bidens (Linnaeus, 1758)
5160450	Cryptococcus fagisuga Lindinger, 1936	SPECIES	ACCEPTED	5160450: Cryptococcus fagisuga Lindinger, 1936
5165419	Hypochrysa elegans (Burmeister, 1839)	SPECIES	ACCEPTED	5165419: Hypochrysa elegans (Burmeister, 1839)
5165586	Semidalis aleyrodiformis (Stephens, 1836)	SPECIES	ACCEPTED	5165586: Semidalis aleyrodiformis (Stephens, 1836)
5165705	Osmylus fulvicephalus (Scopoli, 1763)	SPECIES	ACCEPTED	5165705: Osmylus fulvicephalus (Scopoli, 1763)
5165913	Canuella perplexa Scott T. & A., 1893	SPECIES	ACCEPTED	5165913: Canuella perplexa Scott T. & A., 1893
5165918	Longipedia minor Scott T. & A., 1893	SPECIES	ACCEPTED	5165918: Longipedia minor Scott T. & A., 1893
5165965	Halectinosoma distinctum (Sars G.O., 1920)	SPECIES	ACCEPTED	5165965: Halectinosoma distinctum (Sars G.O., 1920)
5166186	Canthocamptus staphylinus (Jurine, 1820)	SPECIES	ACCEPTED	5166186: Canthocamptus staphylinus (Jurine, 1820)
